site,time_utc,time_local,temperature_c
B23,2024-04-21 20:13:59,2024-04-21 10:13:59,28.7564
B23,2024-04-21 20:15:59,2024-04-21 10:15:59,28.7625
B23,2024-04-21 20:17:59,2024-04-21 10:17:59,28.7746
B23,2024-04-21 20:19:59,2024-04-21 10:19:59,28.7739
B23,2024-04-21 20:21:59,2024-04-21 10:21:59,28.7814
B23,2024-04-21 20:23:59,2024-04-21 10:23:59,28.7875
B23,2024-04-21 20:25:59,2024-04-21 10:25:59,28.7907
B23,2024-04-21 20:27:59,2024-04-21 10:27:59,28.7959
B23,2024-04-21 20:29:59,2024-04-21 10:29:59,28.7965
B23,2024-04-21 20:31:59,2024-04-21 10:31:59,28.8046
B23,2024-04-21 20:33:59,2024-04-21 10:33:59,28.8038
B23,2024-04-21 20:35:59,2024-04-21 10:35:59,28.8047
B23,2024-04-21 20:37:59,2024-04-21 10:37:59,28.8084
B23,2024-04-21 20:39:59,2024-04-21 10:39:59,28.8141
B23,2024-04-21 20:41:59,2024-04-21 10:41:59,28.8142
B23,2024-04-21 20:43:59,2024-04-21 10:43:59,28.8224
B23,2024-04-21 20:45:59,2024-04-21 10:45:59,28.8158
B23,2024-04-21 20:47:59,2024-04-21 10:47:59,28.8247
B23,2024-04-21 20:49:59,2024-04-21 10:49:59,28.8258
B23,2024-04-21 20:51:59,2024-04-21 10:51:59,28.8281
B23,2024-04-21 20:53:59,2024-04-21 10:53:59,28.8244
B23,2024-04-21 20:55:59,2024-04-21 10:55:59,28.8296
B23,2024-04-21 20:57:59,2024-04-21 10:57:59,28.8294
B23,2024-04-21 20:59:59,2024-04-21 10:59:59,28.8311
B23,2024-04-21 21:01:59,2024-04-21 11:01:59,28.8367
B23,2024-04-21 21:03:59,2024-04-21 11:03:59,28.835
B23,2024-04-21 21:05:59,2024-04-21 11:05:59,28.8333
B23,2024-04-21 21:07:59,2024-04-21 11:07:59,28.8365
B23,2024-04-21 21:09:59,2024-04-21 11:09:59,28.8381
B23,2024-04-21 21:11:59,2024-04-21 11:11:59,28.8332
B23,2024-04-21 21:13:59,2024-04-21 11:13:59,28.8325
B23,2024-04-21 21:15:59,2024-04-21 11:15:59,28.8354
B23,2024-04-21 21:17:59,2024-04-21 11:17:59,28.8324
B23,2024-04-21 21:19:59,2024-04-21 11:19:59,28.8324
B23,2024-04-21 21:21:59,2024-04-21 11:21:59,28.8339
B23,2024-04-21 21:23:59,2024-04-21 11:23:59,28.8285
B23,2024-04-21 21:25:59,2024-04-21 11:25:59,28.8301
B23,2024-04-21 21:27:59,2024-04-21 11:27:59,28.8342
B23,2024-04-21 21:29:59,2024-04-21 11:29:59,28.8326
B23,2024-04-21 21:31:59,2024-04-21 11:31:59,28.8313
B23,2024-04-21 21:33:59,2024-04-21 11:33:59,28.8325
B23,2024-04-21 21:35:59,2024-04-21 11:35:59,28.8324
B23,2024-04-21 21:37:59,2024-04-21 11:37:59,28.8403
B23,2024-04-21 21:39:59,2024-04-21 11:39:59,28.838
B23,2024-04-21 21:41:59,2024-04-21 11:41:59,28.8483
B23,2024-04-21 21:43:59,2024-04-21 11:43:59,28.8539
B23,2024-04-21 21:45:59,2024-04-21 11:45:59,28.8455
B23,2024-04-21 21:47:59,2024-04-21 11:47:59,28.8459
B23,2024-04-21 21:49:59,2024-04-21 11:49:59,28.855
B23,2024-04-21 21:51:59,2024-04-21 11:51:59,28.853
B23,2024-04-21 21:53:59,2024-04-21 11:53:59,28.8533
B23,2024-04-21 21:55:59,2024-04-21 11:55:59,28.8522
B23,2024-04-21 21:57:59,2024-04-21 11:57:59,28.8539
B23,2024-04-21 21:59:59,2024-04-21 11:59:59,28.856
B23,2024-04-21 22:01:59,2024-04-21 12:01:59,28.8495
B23,2024-04-21 22:03:59,2024-04-21 12:03:59,28.8537
B23,2024-04-21 22:05:59,2024-04-21 12:05:59,28.8486
B23,2024-04-21 22:07:59,2024-04-21 12:07:59,28.8493
B23,2024-04-21 22:09:59,2024-04-21 12:09:59,28.8467
B23,2024-04-21 22:11:59,2024-04-21 12:11:59,28.8562
B23,2024-04-21 22:13:59,2024-04-21 12:13:59,28.8537
B23,2024-04-21 22:15:59,2024-04-21 12:15:59,28.8573
B23,2024-04-21 22:17:59,2024-04-21 12:17:59,28.8553
B23,2024-04-21 22:19:59,2024-04-21 12:19:59,28.8528
B23,2024-04-21 22:21:59,2024-04-21 12:21:59,28.8575
B23,2024-04-21 22:23:59,2024-04-21 12:23:59,28.8575
B23,2024-04-21 22:25:59,2024-04-21 12:25:59,28.8603
B23,2024-04-21 22:27:59,2024-04-21 12:27:59,28.8581
B23,2024-04-21 22:29:59,2024-04-21 12:29:59,28.8492
B23,2024-04-21 22:31:59,2024-04-21 12:31:59,28.8624
B23,2024-04-21 22:33:59,2024-04-21 12:33:59,28.8679
B23,2024-04-21 22:35:59,2024-04-21 12:35:59,28.8597
B23,2024-04-21 22:37:59,2024-04-21 12:37:59,28.8689
B23,2024-04-21 22:39:59,2024-04-21 12:39:59,28.87
B23,2024-04-21 22:41:59,2024-04-21 12:41:59,28.8621
B23,2024-04-21 22:43:59,2024-04-21 12:43:59,28.8735
B23,2024-04-21 22:45:59,2024-04-21 12:45:59,28.872
B23,2024-04-21 22:47:59,2024-04-21 12:47:59,28.8697
B23,2024-04-21 22:49:59,2024-04-21 12:49:59,28.8869
B23,2024-04-21 22:51:59,2024-04-21 12:51:59,28.8797
B23,2024-04-21 22:53:59,2024-04-21 12:53:59,28.88
B23,2024-04-21 22:55:59,2024-04-21 12:55:59,28.8864
B23,2024-04-21 22:57:59,2024-04-21 12:57:59,28.8776
B23,2024-04-21 22:59:59,2024-04-21 12:59:59,28.889
B23,2024-04-21 23:01:59,2024-04-21 13:01:59,28.8943
B23,2024-04-21 23:03:59,2024-04-21 13:03:59,28.8872
B23,2024-04-21 23:05:59,2024-04-21 13:05:59,28.8984
B23,2024-04-21 23:07:59,2024-04-21 13:07:59,28.905
B23,2024-04-21 23:09:59,2024-04-21 13:09:59,28.8974
B23,2024-04-21 23:11:59,2024-04-21 13:11:59,28.9026
B23,2024-04-21 23:13:59,2024-04-21 13:13:59,28.8904
B23,2024-04-21 23:15:59,2024-04-21 13:15:59,28.9064
B23,2024-04-21 23:17:59,2024-04-21 13:17:59,28.9094
B23,2024-04-21 23:19:59,2024-04-21 13:19:59,28.9042
B23,2024-04-21 23:21:59,2024-04-21 13:21:59,28.9065
B23,2024-04-21 23:23:59,2024-04-21 13:23:59,28.8943
B23,2024-04-21 23:25:59,2024-04-21 13:25:59,28.9001
B23,2024-04-21 23:27:59,2024-04-21 13:27:59,28.9037
B23,2024-04-21 23:29:59,2024-04-21 13:29:59,28.9185
B23,2024-04-21 23:31:59,2024-04-21 13:31:59,28.9209
B23,2024-04-21 23:33:59,2024-04-21 13:33:59,28.9191
B23,2024-04-21 23:35:59,2024-04-21 13:35:59,28.9025
B23,2024-04-21 23:37:59,2024-04-21 13:37:59,28.9136
B23,2024-04-21 23:39:59,2024-04-21 13:39:59,28.9173
B23,2024-04-21 23:41:59,2024-04-21 13:41:59,28.9062
B23,2024-04-21 23:43:59,2024-04-21 13:43:59,28.9049
B23,2024-04-21 23:45:59,2024-04-21 13:45:59,28.9024
B23,2024-04-21 23:47:59,2024-04-21 13:47:59,28.9027
B23,2024-04-21 23:49:59,2024-04-21 13:49:59,28.9238
B23,2024-04-21 23:51:59,2024-04-21 13:51:59,28.8926
B23,2024-04-21 23:53:59,2024-04-21 13:53:59,28.8976
B23,2024-04-21 23:55:59,2024-04-21 13:55:59,28.869
B23,2024-04-21 23:57:59,2024-04-21 13:57:59,28.8866
B23,2024-04-21 23:59:59,2024-04-21 13:59:59,28.881
B23,2024-04-22 00:01:59,2024-04-21 14:01:59,28.8735
B23,2024-04-22 00:03:59,2024-04-21 14:03:59,28.8638
B23,2024-04-22 00:05:59,2024-04-21 14:05:59,28.8416
B23,2024-04-22 00:07:59,2024-04-21 14:07:59,28.8215
B23,2024-04-22 00:09:59,2024-04-21 14:09:59,28.8062
B23,2024-04-22 00:11:59,2024-04-21 14:11:59,28.8007
B23,2024-04-22 00:13:59,2024-04-21 14:13:59,28.7999
B23,2024-04-22 00:15:59,2024-04-21 14:15:59,28.7902
B23,2024-04-22 00:17:59,2024-04-21 14:17:59,28.7876
B23,2024-04-22 00:19:59,2024-04-21 14:19:59,28.7805
B23,2024-04-22 00:21:59,2024-04-21 14:21:59,28.7772
B23,2024-04-22 00:23:59,2024-04-21 14:23:59,28.7686
B23,2024-04-22 00:25:59,2024-04-21 14:25:59,28.7734
B23,2024-04-22 00:27:59,2024-04-21 14:27:59,28.766
B23,2024-04-22 00:29:59,2024-04-21 14:29:59,28.7675
B23,2024-04-22 00:31:59,2024-04-21 14:31:59,28.7682
B23,2024-04-22 00:33:59,2024-04-21 14:33:59,28.7624
B23,2024-04-22 00:35:59,2024-04-21 14:35:59,28.7602
B23,2024-04-22 00:37:59,2024-04-21 14:37:59,28.7717
B23,2024-04-22 00:39:59,2024-04-21 14:39:59,28.77
B23,2024-04-22 00:41:59,2024-04-21 14:41:59,28.7671
B23,2024-04-22 00:43:59,2024-04-21 14:43:59,28.7734
B23,2024-04-22 00:45:59,2024-04-21 14:45:59,28.7766
B23,2024-04-22 00:47:59,2024-04-21 14:47:59,28.78
B23,2024-04-22 00:49:59,2024-04-21 14:49:59,28.8015
B23,2024-04-22 00:51:59,2024-04-21 14:51:59,28.8051
B23,2024-04-22 00:53:59,2024-04-21 14:53:59,28.8077
B23,2024-04-22 00:55:59,2024-04-21 14:55:59,28.8163
B23,2024-04-22 00:57:59,2024-04-21 14:57:59,28.8196
B23,2024-04-22 00:59:59,2024-04-21 14:59:59,28.8121
B23,2024-04-22 01:01:59,2024-04-21 15:01:59,28.8281
B23,2024-04-22 01:03:59,2024-04-21 15:03:59,28.8098
B23,2024-04-22 01:05:59,2024-04-21 15:05:59,28.8076
B23,2024-04-22 01:07:59,2024-04-21 15:07:59,28.8096
B23,2024-04-22 01:09:59,2024-04-21 15:09:59,28.8294
B23,2024-04-22 01:11:59,2024-04-21 15:11:59,28.8215
B23,2024-04-22 01:13:59,2024-04-21 15:13:59,28.8236
B23,2024-04-22 01:15:59,2024-04-21 15:15:59,28.8172
B23,2024-04-22 01:17:59,2024-04-21 15:17:59,28.824
B23,2024-04-22 01:19:59,2024-04-21 15:19:59,28.8194
B23,2024-04-22 01:21:59,2024-04-21 15:21:59,28.8148
B23,2024-04-22 01:23:59,2024-04-21 15:23:59,28.8238
B23,2024-04-22 01:25:59,2024-04-21 15:25:59,28.8258
B23,2024-04-22 01:27:59,2024-04-21 15:27:59,28.8067
B23,2024-04-22 01:29:59,2024-04-21 15:29:59,28.8143
B23,2024-04-22 01:31:59,2024-04-21 15:31:59,28.8176
B23,2024-04-22 01:33:59,2024-04-21 15:33:59,28.8278
B23,2024-04-22 01:35:59,2024-04-21 15:35:59,28.8178
B23,2024-04-22 01:37:59,2024-04-21 15:37:59,28.8319
B23,2024-04-22 01:39:59,2024-04-21 15:39:59,28.8109
B23,2024-04-22 01:41:59,2024-04-21 15:41:59,28.815
B23,2024-04-22 01:43:59,2024-04-21 15:43:59,28.8138
B23,2024-04-22 01:45:59,2024-04-21 15:45:59,28.8133
B23,2024-04-22 01:47:59,2024-04-21 15:47:59,28.8094
B23,2024-04-22 01:49:59,2024-04-21 15:49:59,28.8135
B23,2024-04-22 01:51:59,2024-04-21 15:51:59,28.8092
B23,2024-04-22 01:53:59,2024-04-21 15:53:59,28.8089
B23,2024-04-22 01:55:59,2024-04-21 15:55:59,28.811
B23,2024-04-22 01:57:59,2024-04-21 15:57:59,28.8144
B23,2024-04-22 01:59:59,2024-04-21 15:59:59,28.8076
B23,2024-04-22 02:01:59,2024-04-21 16:01:59,28.8204
B23,2024-04-22 02:03:59,2024-04-21 16:03:59,28.8181
B23,2024-04-22 02:05:59,2024-04-21 16:05:59,28.8146
B23,2024-04-22 02:07:59,2024-04-21 16:07:59,28.8167
B23,2024-04-22 02:09:59,2024-04-21 16:09:59,28.8217
B23,2024-04-22 02:11:59,2024-04-21 16:11:59,28.8288
B23,2024-04-22 02:13:59,2024-04-21 16:13:59,28.82
B23,2024-04-22 02:15:59,2024-04-21 16:15:59,28.817
B23,2024-04-22 02:17:59,2024-04-21 16:17:59,28.8222
B23,2024-04-22 02:19:59,2024-04-21 16:19:59,28.835
B23,2024-04-22 02:21:59,2024-04-21 16:21:59,28.8315
B23,2024-04-22 02:23:59,2024-04-21 16:23:59,28.837
B23,2024-04-22 02:25:59,2024-04-21 16:25:59,28.8315
B23,2024-04-22 02:27:59,2024-04-21 16:27:59,28.839
B23,2024-04-22 02:29:59,2024-04-21 16:29:59,28.8416
B23,2024-04-22 02:31:59,2024-04-21 16:31:59,28.8359
B23,2024-04-22 02:33:59,2024-04-21 16:33:59,28.835
B23,2024-04-22 02:35:59,2024-04-21 16:35:59,28.8202
B23,2024-04-22 02:37:59,2024-04-21 16:37:59,28.8176
B23,2024-04-22 02:39:59,2024-04-21 16:39:59,28.8125
B23,2024-04-22 02:41:59,2024-04-21 16:41:59,28.8075
B23,2024-04-22 02:43:59,2024-04-21 16:43:59,28.8137
B23,2024-04-22 02:45:59,2024-04-21 16:45:59,28.8126
B23,2024-04-22 02:47:59,2024-04-21 16:47:59,28.802
B23,2024-04-22 02:49:59,2024-04-21 16:49:59,28.7915
B23,2024-04-22 02:51:59,2024-04-21 16:51:59,28.7948
B23,2024-04-22 02:53:59,2024-04-21 16:53:59,28.7892
B23,2024-04-22 02:55:59,2024-04-21 16:55:59,28.7836
B23,2024-04-22 02:57:59,2024-04-21 16:57:59,28.7785
B23,2024-04-22 02:59:59,2024-04-21 16:59:59,28.7848
B23,2024-04-22 03:01:59,2024-04-21 17:01:59,28.7916
B23,2024-04-22 03:03:59,2024-04-21 17:03:59,28.7937
B23,2024-04-22 03:05:59,2024-04-21 17:05:59,28.7849
B23,2024-04-22 03:07:59,2024-04-21 17:07:59,28.7815
B23,2024-04-22 03:09:59,2024-04-21 17:09:59,28.7779
B23,2024-04-22 03:11:59,2024-04-21 17:11:59,28.7857
B23,2024-04-22 03:13:59,2024-04-21 17:13:59,28.7906
B23,2024-04-22 03:15:59,2024-04-21 17:15:59,28.7977
B23,2024-04-22 03:17:59,2024-04-21 17:17:59,28.7979
B23,2024-04-22 03:19:59,2024-04-21 17:19:59,28.8048
B23,2024-04-22 03:21:59,2024-04-21 17:21:59,28.7963
B23,2024-04-22 03:23:59,2024-04-21 17:23:59,28.7856
B23,2024-04-22 03:25:59,2024-04-21 17:25:59,28.7909
B23,2024-04-22 03:27:59,2024-04-21 17:27:59,28.787
B23,2024-04-22 03:29:59,2024-04-21 17:29:59,28.7778
B23,2024-04-22 03:31:59,2024-04-21 17:31:59,28.7807
B23,2024-04-22 03:33:59,2024-04-21 17:33:59,28.7869
B23,2024-04-22 03:35:59,2024-04-21 17:35:59,28.7864
B23,2024-04-22 03:37:59,2024-04-21 17:37:59,28.7674
B23,2024-04-22 03:39:59,2024-04-21 17:39:59,28.7585
B23,2024-04-22 03:41:59,2024-04-21 17:41:59,28.7427
B23,2024-04-22 03:43:59,2024-04-21 17:43:59,28.7679
B23,2024-04-22 03:45:59,2024-04-21 17:45:59,28.7522
B23,2024-04-22 03:47:59,2024-04-21 17:47:59,28.7548
B23,2024-04-22 03:49:59,2024-04-21 17:49:59,28.7593
B23,2024-04-22 03:51:59,2024-04-21 17:51:59,28.745
B23,2024-04-22 03:53:59,2024-04-21 17:53:59,28.7453
B23,2024-04-22 03:55:59,2024-04-21 17:55:59,28.7433
B23,2024-04-22 03:57:59,2024-04-21 17:57:59,28.7474
B23,2024-04-22 03:59:59,2024-04-21 17:59:59,28.7404
B23,2024-04-22 04:01:59,2024-04-21 18:01:59,28.735
B23,2024-04-22 04:03:59,2024-04-21 18:03:59,28.7329
B23,2024-04-22 04:05:59,2024-04-21 18:05:59,28.7409
B23,2024-04-22 04:07:59,2024-04-21 18:07:59,28.7401
B23,2024-04-22 04:09:59,2024-04-21 18:09:59,28.7418
B23,2024-04-22 04:11:59,2024-04-21 18:11:59,28.7375
B23,2024-04-22 04:13:59,2024-04-21 18:13:59,28.7256
B23,2024-04-22 04:15:59,2024-04-21 18:15:59,28.7365
B23,2024-04-22 04:17:59,2024-04-21 18:17:59,28.7422
B23,2024-04-22 04:19:59,2024-04-21 18:19:59,28.7481
B23,2024-04-22 04:21:59,2024-04-21 18:21:59,28.7512
B23,2024-04-22 04:23:59,2024-04-21 18:23:59,28.7497
B23,2024-04-22 04:25:59,2024-04-21 18:25:59,28.7474
B23,2024-04-22 04:27:59,2024-04-21 18:27:59,28.7546
B23,2024-04-22 04:29:59,2024-04-21 18:29:59,28.7616
B23,2024-04-22 04:31:59,2024-04-21 18:31:59,28.7537
B23,2024-04-22 04:33:59,2024-04-21 18:33:59,28.7478
B23,2024-04-22 04:35:59,2024-04-21 18:35:59,28.7553
B23,2024-04-22 04:37:59,2024-04-21 18:37:59,28.751
B23,2024-04-22 04:39:59,2024-04-21 18:39:59,28.7626
B23,2024-04-22 04:41:59,2024-04-21 18:41:59,28.7605
B23,2024-04-22 04:43:59,2024-04-21 18:43:59,28.7479
B23,2024-04-22 04:45:59,2024-04-21 18:45:59,28.7475
B23,2024-04-22 04:47:59,2024-04-21 18:47:59,28.7454
B23,2024-04-22 04:49:59,2024-04-21 18:49:59,28.7475
B23,2024-04-22 04:51:59,2024-04-21 18:51:59,28.7399
B23,2024-04-22 04:53:59,2024-04-21 18:53:59,28.7419
B23,2024-04-22 04:55:59,2024-04-21 18:55:59,28.7347
B23,2024-04-22 04:57:59,2024-04-21 18:57:59,28.7284
B23,2024-04-22 04:59:59,2024-04-21 18:59:59,28.7159
B23,2024-04-22 05:01:59,2024-04-21 19:01:59,28.7164
B23,2024-04-22 05:03:59,2024-04-21 19:03:59,28.7058
B23,2024-04-22 05:05:59,2024-04-21 19:05:59,28.6999
B23,2024-04-22 05:07:59,2024-04-21 19:07:59,28.6909
B23,2024-04-22 05:09:59,2024-04-21 19:09:59,28.6865
B23,2024-04-22 05:11:59,2024-04-21 19:11:59,28.681
B23,2024-04-22 05:13:59,2024-04-21 19:13:59,28.6735
B23,2024-04-22 05:15:59,2024-04-21 19:15:59,28.6806
B23,2024-04-22 05:17:59,2024-04-21 19:17:59,28.6762
B23,2024-04-22 05:19:59,2024-04-21 19:19:59,28.6717
B23,2024-04-22 05:21:59,2024-04-21 19:21:59,28.6761
B23,2024-04-22 05:23:59,2024-04-21 19:23:59,28.6686
B23,2024-04-22 05:25:59,2024-04-21 19:25:59,28.6629
B23,2024-04-22 05:27:59,2024-04-21 19:27:59,28.6611
B23,2024-04-22 05:29:59,2024-04-21 19:29:59,28.6493
B23,2024-04-22 05:31:59,2024-04-21 19:31:59,28.6525
B23,2024-04-22 05:33:59,2024-04-21 19:33:59,28.6509
B23,2024-04-22 05:35:59,2024-04-21 19:35:59,28.6502
B23,2024-04-22 05:37:59,2024-04-21 19:37:59,28.6474
B23,2024-04-22 05:39:59,2024-04-21 19:39:59,28.6385
B23,2024-04-22 05:41:59,2024-04-21 19:41:59,28.6371
B23,2024-04-22 05:43:59,2024-04-21 19:43:59,28.6362
B23,2024-04-22 05:45:59,2024-04-21 19:45:59,28.6322
B23,2024-04-22 05:47:59,2024-04-21 19:47:59,28.6321
B23,2024-04-22 05:49:59,2024-04-21 19:49:59,28.6367
B23,2024-04-22 05:51:59,2024-04-21 19:51:59,28.6393
B23,2024-04-22 05:53:59,2024-04-21 19:53:59,28.6395
B23,2024-04-22 05:55:59,2024-04-21 19:55:59,28.6441
B23,2024-04-22 05:57:59,2024-04-21 19:57:59,28.6481
B23,2024-04-22 05:59:59,2024-04-21 19:59:59,28.6504
B23,2024-04-22 06:01:59,2024-04-21 20:01:59,28.6473
B23,2024-04-22 06:03:59,2024-04-21 20:03:59,28.6471
B23,2024-04-22 06:05:59,2024-04-21 20:05:59,28.6554
B23,2024-04-22 06:07:59,2024-04-21 20:07:59,28.6601
B23,2024-04-22 06:09:59,2024-04-21 20:09:59,28.6754
B23,2024-04-22 06:11:59,2024-04-21 20:11:59,28.6816
B23,2024-04-22 06:13:59,2024-04-21 20:13:59,28.6936
B23,2024-04-22 06:15:59,2024-04-21 20:15:59,28.6892
B23,2024-04-22 06:17:59,2024-04-21 20:17:59,28.6893
B23,2024-04-22 06:19:59,2024-04-21 20:19:59,28.6933
B23,2024-04-22 06:21:59,2024-04-21 20:21:59,28.6963
B23,2024-04-22 06:23:59,2024-04-21 20:23:59,28.6978
B23,2024-04-22 06:25:59,2024-04-21 20:25:59,28.6993
B23,2024-04-22 06:27:59,2024-04-21 20:27:59,28.7098
B23,2024-04-22 06:29:59,2024-04-21 20:29:59,28.717
B23,2024-04-22 06:31:59,2024-04-21 20:31:59,28.7307
B23,2024-04-22 06:33:59,2024-04-21 20:33:59,28.7291
B23,2024-04-22 06:35:59,2024-04-21 20:35:59,28.7258
B23,2024-04-22 06:37:59,2024-04-21 20:37:59,28.7249
B23,2024-04-22 06:39:59,2024-04-21 20:39:59,28.7266
B23,2024-04-22 06:41:59,2024-04-21 20:41:59,28.7339
B23,2024-04-22 06:43:59,2024-04-21 20:43:59,28.7327
B23,2024-04-22 06:45:59,2024-04-21 20:45:59,28.7416
B23,2024-04-22 06:47:59,2024-04-21 20:47:59,28.7435
B23,2024-04-22 06:49:59,2024-04-21 20:49:59,28.7433
B23,2024-04-22 06:51:59,2024-04-21 20:51:59,28.7363
B23,2024-04-22 06:53:59,2024-04-21 20:53:59,28.7403
B23,2024-04-22 06:55:59,2024-04-21 20:55:59,28.7409
B23,2024-04-22 06:57:59,2024-04-21 20:57:59,28.7498
B23,2024-04-22 06:59:59,2024-04-21 20:59:59,28.7573
B23,2024-04-22 07:01:59,2024-04-21 21:01:59,28.7537
B23,2024-04-22 07:03:59,2024-04-21 21:03:59,28.7616
B23,2024-04-22 07:05:59,2024-04-21 21:05:59,28.7675
B23,2024-04-22 07:07:59,2024-04-21 21:07:59,28.7684
B23,2024-04-22 07:09:59,2024-04-21 21:09:59,28.7666
B23,2024-04-22 07:11:59,2024-04-21 21:11:59,28.7622
B23,2024-04-22 07:13:59,2024-04-21 21:13:59,28.7606
B23,2024-04-22 07:15:59,2024-04-21 21:15:59,28.7595
B23,2024-04-22 07:17:59,2024-04-21 21:17:59,28.7692
B23,2024-04-22 07:19:59,2024-04-21 21:19:59,28.7783
B23,2024-04-22 07:21:59,2024-04-21 21:21:59,28.7815
B23,2024-04-22 07:23:59,2024-04-21 21:23:59,28.7851
B23,2024-04-22 07:25:59,2024-04-21 21:25:59,28.7896
B23,2024-04-22 07:27:59,2024-04-21 21:27:59,28.7946
B23,2024-04-22 07:29:59,2024-04-21 21:29:59,28.8005
B23,2024-04-22 07:31:59,2024-04-21 21:31:59,28.8061
B23,2024-04-22 07:33:59,2024-04-21 21:33:59,28.8071
B23,2024-04-22 07:35:59,2024-04-21 21:35:59,28.8047
B23,2024-04-22 07:37:59,2024-04-21 21:37:59,28.803
B23,2024-04-22 07:39:59,2024-04-21 21:39:59,28.8051
B23,2024-04-22 07:41:59,2024-04-21 21:41:59,28.8003
B23,2024-04-22 07:43:59,2024-04-21 21:43:59,28.8019
B23,2024-04-22 07:45:59,2024-04-21 21:45:59,28.8004
B23,2024-04-22 07:47:59,2024-04-21 21:47:59,28.7988
B23,2024-04-22 07:49:59,2024-04-21 21:49:59,28.7965
B23,2024-04-22 07:51:59,2024-04-21 21:51:59,28.7945
B23,2024-04-22 07:53:59,2024-04-21 21:53:59,28.7945
B23,2024-04-22 07:55:59,2024-04-21 21:55:59,28.7946
B23,2024-04-22 07:57:59,2024-04-21 21:57:59,28.7943
B23,2024-04-22 07:59:59,2024-04-21 21:59:59,28.7919
B23,2024-04-22 08:01:59,2024-04-21 22:01:59,28.7906
B23,2024-04-22 08:03:59,2024-04-21 22:03:59,28.7875
B23,2024-04-22 08:05:59,2024-04-21 22:05:59,28.7802
B23,2024-04-22 08:07:59,2024-04-21 22:07:59,28.7771
B23,2024-04-22 08:09:59,2024-04-21 22:09:59,28.772
B23,2024-04-22 08:11:59,2024-04-21 22:11:59,28.7682
B23,2024-04-22 08:13:59,2024-04-21 22:13:59,28.7597
B23,2024-04-22 08:15:59,2024-04-21 22:15:59,28.7576
B23,2024-04-22 08:17:59,2024-04-21 22:17:59,28.7558
B23,2024-04-22 08:19:59,2024-04-21 22:19:59,28.7509
B23,2024-04-22 08:21:59,2024-04-21 22:21:59,28.7467
B23,2024-04-22 08:23:59,2024-04-21 22:23:59,28.7439
B23,2024-04-22 08:25:59,2024-04-21 22:25:59,28.7416
B23,2024-04-22 08:27:59,2024-04-21 22:27:59,28.7399
B23,2024-04-22 08:29:59,2024-04-21 22:29:59,28.7397
B23,2024-04-22 08:31:59,2024-04-21 22:31:59,28.7435
B23,2024-04-22 08:33:59,2024-04-21 22:33:59,28.7432
B23,2024-04-22 08:35:59,2024-04-21 22:35:59,28.7436
B23,2024-04-22 08:37:59,2024-04-21 22:37:59,28.7433
B23,2024-04-22 08:39:59,2024-04-21 22:39:59,28.742
B23,2024-04-22 08:41:59,2024-04-21 22:41:59,28.7394
B23,2024-04-22 08:43:59,2024-04-21 22:43:59,28.7386
B23,2024-04-22 08:45:59,2024-04-21 22:45:59,28.7374
B23,2024-04-22 08:47:59,2024-04-21 22:47:59,28.736
B23,2024-04-22 08:49:59,2024-04-21 22:49:59,28.7348
B23,2024-04-22 08:51:59,2024-04-21 22:51:59,28.7306
B23,2024-04-22 08:53:59,2024-04-21 22:53:59,28.7276
B23,2024-04-22 08:55:59,2024-04-21 22:55:59,28.728
B23,2024-04-22 08:57:59,2024-04-21 22:57:59,28.7258
B23,2024-04-22 08:59:59,2024-04-21 22:59:59,28.723
B23,2024-04-22 09:01:59,2024-04-21 23:01:59,28.7222
B23,2024-04-22 09:03:59,2024-04-21 23:03:59,28.722
B23,2024-04-22 09:05:59,2024-04-21 23:05:59,28.7212
B23,2024-04-22 09:07:59,2024-04-21 23:07:59,28.7201
B23,2024-04-22 09:09:59,2024-04-21 23:09:59,28.7183
B23,2024-04-22 09:11:59,2024-04-21 23:11:59,28.7174
B23,2024-04-22 09:13:59,2024-04-21 23:13:59,28.7179
B23,2024-04-22 09:15:59,2024-04-21 23:15:59,28.7191
B23,2024-04-22 09:17:59,2024-04-21 23:17:59,28.7225
B23,2024-04-22 09:19:59,2024-04-21 23:19:59,28.7217
B23,2024-04-22 09:21:59,2024-04-21 23:21:59,28.7195
B23,2024-04-22 09:23:59,2024-04-21 23:23:59,28.7196
B23,2024-04-22 09:25:59,2024-04-21 23:25:59,28.7206
B23,2024-04-22 09:27:59,2024-04-21 23:27:59,28.7231
B23,2024-04-22 09:29:59,2024-04-21 23:29:59,28.725
B23,2024-04-22 09:31:59,2024-04-21 23:31:59,28.7256
B23,2024-04-22 09:33:59,2024-04-21 23:33:59,28.727
B23,2024-04-22 09:35:59,2024-04-21 23:35:59,28.7271
B23,2024-04-22 09:37:59,2024-04-21 23:37:59,28.7265
B23,2024-04-22 09:39:59,2024-04-21 23:39:59,28.7267
B23,2024-04-22 09:41:59,2024-04-21 23:41:59,28.7268
B23,2024-04-22 09:43:59,2024-04-21 23:43:59,28.7286
B23,2024-04-22 09:45:59,2024-04-21 23:45:59,28.7313
B23,2024-04-22 09:47:59,2024-04-21 23:47:59,28.7309
B23,2024-04-22 09:49:59,2024-04-21 23:49:59,28.7299
B23,2024-04-22 09:51:59,2024-04-21 23:51:59,28.7299
B23,2024-04-22 09:53:59,2024-04-21 23:53:59,28.7304
B23,2024-04-22 09:55:59,2024-04-21 23:55:59,28.73
