Date_french_format,Number,Stage,Timing,Site,Transect,ID,Replicate,Data,Backup,Quantity_DNA._RNA._shield_Data.ml.,Quantity_DNA._RNA._shield_backup.ml.,Box_name_Data,Box_name_backup,Freezer_US_tubes,Freezer_backup_moorea,Wirlpak,Picture,Picture_name,Recruit_size_cm2,Red_standard,Green_standard,Blue_standard,Red_coral,Green_coral,Blue_coral,Scleractinian.corals,Macroalgae,Crustose.coralline.algae,Algal.turf,Millepora,Sand,dalle_coralienne,Others,Note1,gDNA.Extraction.Date,gDNA.Extraction.Plate,Plate.Well,Priority,Haplotype ,Note2,Extraction.Notebook.Link
18/03/2023,1367,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1367_S5_T6,1.463,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate035,,,,,
18/03/2023,1368,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1368_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1369,Recruit,Pre_bleach,S5,T6,POC_ID,1,1,0,0.5,NA,Site_5_6,NA,_20__C,NA,NO,YES,1369_S5_T6,0.363,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1370,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_1,Ste_1_backup,_20__C,_40_up,YES,YES,1370_S5_T6,4.024,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate002,B11,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
18/03/2023,1371,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_1,Ste_1_backup,_20__C,_40_up,YES,YES,1371_S5_T6,3.005,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate002,F9,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
18/03/2023,1372,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1372_S5_T6,1.79,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate035,,,,,
18/03/2023,1373,Recruit,Pre_bleach,S5,T6,POC_ID,1,1,0,0.5,NA,Site_1,NA,_20__C,NA,NO,YES,1373_S5_T6,0.58,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate002,A5,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
18/03/2023,1374,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,NO,YES,1374_S5_T6,0.894,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1375,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1375_S5_T6,5.975,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1376,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1376_S5_T6,1.312,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1377,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_1,Ste_1_backup,_20__C,_40_up,YES,YES,1377_S5_T6,4.1,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate002,C8,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
18/03/2023,1378,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1378_S5_T6,1.407,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1379,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1379_S5_T6,1.814,NA,,NA,NA,NA,NA,0,0,1,1,0,0,0,0,,,Plate035,,,,,
18/03/2023,1380,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,NO,YES,1380_S5_T6,0.837,NA,,NA,NA,NA,NA,0,0,0,0,0,1,0,0,,,Plate035,,,,,
18/03/2023,1381,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1381_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1382,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_1,Ste_1_backup,_20__C,_40_up,YES,YES,1382_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate002,G6,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
18/03/2023,1383,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1383_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1454,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1454_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1455,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,NO,YES,1455_S5_T6,0.692,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate035,,,,,
18/03/2023,1456,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1456_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1457,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1457_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1458,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1458_S5_T6,3.07,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1462,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1462_S5_T6,3.332,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate035,,,,,
18/03/2023,1463,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1463_S5_T6,2.925,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1464,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1464_S5_T6,3.83,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1465,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1465_S5_T6,2.542,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate035,,,,,
18/03/2023,1466,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,NO,YES,1466_S5_T6,0.368,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1467,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1467_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1468,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1468_S5_T6,12.939,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1469,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1469_S5_T6,4.104,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1470,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1470_S5_T6,18.638,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1471,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,NO,YES,1471_S5_T6,0.414,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1472,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1472_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1473,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,NO,YES,1473_S5_T6,0.712,NA,,NA,NA,NA,NA,0,0,0,0,0,1,0,0,,,Plate035,,,,,
18/03/2023,1474,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1474_S5_T6,3.659,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1475,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1475_S5_T6,4.284,NA,,NA,NA,NA,NA,0,0,0,0,0,1,0,0,,,Plate035,,,,,
18/03/2023,1476,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1476_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1477,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1477_S5_T6,1.095,NA,,NA,NA,NA,NA,0,1,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1478,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1478_S5_T6,1.048,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1479,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,NO,YES,1479_S5_T6,0.42,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1480,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1480_S5_T6,3.705,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1481,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1481_S5_T6,2.058,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1482,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1482_S5_T6,7.023,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1483,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1483_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1484,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1484_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1485,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,NO,YES,1485_S5_T6,0.615,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1486,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,NO,YES,1486_S5_T6,0.558,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate035,,,,,
18/03/2023,1487,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1487_S5_T6,3.089,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1488,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,NO,YES,1488_S5_T6,0.705,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1489,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1489_S5_T6,1.046,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate035,,,,,
18/03/2023,1490,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1490_S5_T6,1.483,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1491,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,1,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1491_S5_T6,2.619,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1492,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,NO,YES,1492_S5_T6,1.513,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1493,Recruit,Pre_bleach,S5,T6,POC_ID,1,1,0,0.5,NA,Site_5_6,NA,_20__C,NA,NO,YES,1493_S5_T6,0.104,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1494,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1494_S5_T6,3.108,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1498,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1498_S5_T6,0.964,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1499,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1499_S5_T6,4.951,NA,,NA,NA,NA,NA,0,0,0,0,0,1,0,0,,,Plate035,,,,,
18/03/2023,1500,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,NO,YES,1500_S5_T6,1.047,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1501,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1501_S5_T6,8.109,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1502,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1502_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1503,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1503_S5_T6,1.638,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1522,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1522_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1523,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1523_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate003,,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
18/03/2023,1524,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1524_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1525,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,NO,YES,1525_S5_T6,0.373,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate035,,,,,
18/03/2023,1526,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1526_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1527,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1527_S5_T6,3.207,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate035,,,,,
18/03/2023,1528,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1528_S5_T6,6.746,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1529,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1529_S5_T6,10.051,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate034,,,,,
18/03/2023,1530,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1530_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate034,,,,,
18/03/2023,1531,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1531_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1532,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1532_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1533,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1533_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1534,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1534_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1535,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1535_S5_T6,10.391,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate035,,,,,
18/03/2023,1536,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1536_S5_T6,3.503,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1537,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1537_S5_T6,2.147,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1538,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_1,Ste_1_backup,_20__C,_40_up,YES,YES,1538_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate002,D5,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
18/03/2023,1539,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1539_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1540,Adult,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1540_S5_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
18/03/2023,1591,Recruit,Pre_bleach,S5,T6,POC_ID,2,1,1,0.5,0.5,Site_5_6,Site_5_6_backup,_20__C,_40_up,YES,YES,1591_S5_T6,2.334,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate035,,,,,
23/02/2024,2963,,Pre_bleach,S6,T1,POC_ID,2,1,1,0.5,0.5,Site_6_Data,Site_6_Backup,Moorea,_40_up,YES,YES,2963_S6_T1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Plate003,,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
23/02/2024,2964,,Pre_bleach,S6,T1,POC_ID,2,1,1,0.5,0.5,Site_6_Data,Site_6_Backup,Moorea,_40_up,YES,YES,2964_S6_T1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Plate003,,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
23/02/2024,2965,,Pre_bleach,S6,T1,POC_ID,2,1,1,0.5,0.5,Site_6_Data,Site_6_Backup,Moorea,_40_up,YES,YES,2965_S6_T1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,
23/02/2024,2966,,Pre_bleach,S6,T1,POC_ID,1,1,0,0.5,NA,Site_6_Data,Site_6_Backup,Moorea,NA,NA,YES,2966_S6_T1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Plate003,,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
23/02/2024,2968,,Pre_bleach,S6,T1,POC_ID,2,1,1,0.5,0.5,Site_6_Data,Site_6_Backup,Moorea,_40_up,YES,YES,2968_S6_T1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Plate003,,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
23/02/2024,2969,,Pre_bleach,S6,T1,POC_ID,2,1,1,0.5,0.5,Site_18_1_Data,Site_18_Backup,Moorea,_40_up,YES,YES,2969_S6_T1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Plate022,G11,,,,
23/02/2024,2970,,Pre_bleach,S6,T1,POC_ID,2,1,1,0.5,0.5,Site_6_Data,Site_6_Backup,Moorea,_40_up,YES,YES,2970_S6_T1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Plate003,,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
23/02/2024,2973,,Pre_bleach,S6,T1,POC_ID,2,1,1,0.5,0.5,Site_6_Data,Site_6_Backup,Moorea,_40_up,YES,YES,2973_S6_T1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Plate003,,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
23/02/2024,2975,,Pre_bleach,S6,T1,POC_ID,2,1,1,0.5,0.5,Site_6_Data,Site_6_Backup,Moorea,_40_up,YES,YES,2975_S6_T1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Plate003,,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
23/02/2024,2976,,Pre_bleach,S6,T1,POC_ID,2,1,1,0.5,0.5,Site_18_1_Data,Site_18_Backup,Moorea,_40_up,YES,YES,2976_S6_T1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Plate022,F11,,,,
23/02/2024,2977,,Pre_bleach,S6,T1,POC_ID,2,1,1,0.5,0.5,Site_6_Data,Site_6_Backup,Moorea,_40_up,NA,YES,2977_S6_T1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Plate003,,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
23/02/2024,3000,,Pre_bleach,S6,T1,POC_ID,2,1,1,0.5,0.5,Site_6_Data,Site_6_Backup,Moorea,_40_up,YES,YES,3000_S6_T1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Plate003,,,,,https://hputnam.github.io/Putnam_Lab_Notebook/PocID_COTS_RAPID_Plate002_003/
