site,date_local,min_temp_c,max_temp_c,median_temp_c,mean_temp_c
W04,2022-04-06,28.6108,29.1168,28.7416,28.80043097
W05,2022-04-06,28.5934,29.0624,28.7299,28.78218625
B01,2022-04-07,28.7034,29.2874,28.8579,28.92605042
B02,2022-04-07,28.7862,29.2451,28.882,28.93977
B03,2022-04-07,28.7939,29.175,28.9282,28.95822542
B04,2022-04-07,28.7551,29.089,28.83135,28.87277861
B05,2022-04-07,28.7757,29.2043,28.864,28.93516389
B06,2022-04-07,28.7434,29.0573,28.8141,28.85088972
B07,2022-04-07,28.7172,29.0907,28.8589,28.87972139
B08,2022-04-07,28.6713,29.2633,28.7586,28.85641861
B09,2022-04-07,28.6534,29.1329,28.7582,28.82247125
B10,2022-04-07,28.4817,29.0254,28.67315,28.69673806
B10.5,2022-04-07,28.5197,29.0467,28.6845,28.71751431
B11,2022-04-07,28.4716,28.959,28.73895,28.71574889
B12,2022-04-07,28.3131,28.9977,28.6612,28.65069889
B13,2022-04-07,28.241,29.0773,28.69415,28.66516722
B14,2022-04-07,28.457,29.0939,28.75525,28.72871736
B15,2022-04-07,28.6465,28.9482,28.7499,28.7630975
B16,2022-04-07,28.5744,28.9338,28.78285,28.77608
B17,2022-04-07,28.5438,29.1326,28.76915,28.80241514
B18,2022-04-07,28.5972,29.0576,28.7854,28.81246958
B19,2022-04-07,28.6864,29.3082,28.76145,28.87340667
B20,2022-04-07,28.6261,29.0642,28.78635,28.81045681
B21,2022-04-07,28.6023,29.0735,28.7761,28.79135917
B22,2022-04-07,28.6177,29.0474,28.74795,28.78636083
B24,2022-04-07,28.6361,29.1052,28.7368,28.7962225
B25,2022-04-07,28.6423,29.0562,28.7366,28.77871181
B26,2022-04-07,28.6267,29.0617,28.74205,28.77200736
B27,2022-04-07,28.6715,29.0949,28.7154,28.77680319
B28,2022-04-07,28.6409,29.1386,28.7088,28.78206569
B29,2022-04-07,28.6365,29.2033,28.6908,28.77175681
B30,2022-04-07,28.6417,29.0039,28.6997,28.74734083
B31,2022-04-07,28.6173,29.0192,28.71345,28.74311472
B32,2022-04-07,28.6497,29.122,28.70035,28.77278153
B33,2022-04-07,28.5856,29.2633,28.682,28.76962708
B35,2022-04-07,28.5411,29.3992,28.6932,28.81357444
N01,2022-04-07,28.7284,29.1093,28.82445,28.86835792
N02,2022-04-07,28.7482,29.2018,28.84125,28.87671847
N03,2022-04-07,28.7747,29.0064,28.86235,28.86645944
N04,2022-04-07,28.715,29.2116,28.7882,28.87143028
N05,2022-04-07,28.6884,29.5,28.7641,28.90799125
W01,2022-04-07,28.6453,28.9555,28.7486,28.76593903
W02,2022-04-07,28.6403,28.9801,28.7448,28.76690125
W04,2022-04-07,28.6172,29.0974,28.7441,28.78561278
W05,2022-04-07,28.6075,29.061,28.7325,28.77176757
B01,2022-04-08,28.6497,29.1854,28.7691,28.83614583
B02,2022-04-08,28.6175,29.1617,28.7513,28.83298042
B03,2022-04-08,28.6623,29.125,28.826,28.87145875
B04,2022-04-08,28.6106,29.0903,28.7539,28.80610417
B05,2022-04-08,28.6242,29.1547,28.77655,28.83612403
B06,2022-04-08,28.5954,29.0095,28.7338,28.76479819
B07,2022-04-08,28.5835,28.9717,28.7577,28.76608306
B08,2022-04-08,28.5549,29.1754,28.6796,28.76829014
B09,2022-04-08,28.5184,29.11,28.6348,28.69765889
B10,2022-04-08,28.508,28.9313,28.62955,28.67483153
B10.5,2022-04-08,28.5335,28.9619,28.65575,28.692565
B11,2022-04-08,28.56,28.9105,28.6848,28.71174972
B12,2022-04-08,28.4951,29.1349,28.65755,28.72888875
B13,2022-04-08,28.4828,29.0496,28.64035,28.70413292
B14,2022-04-08,28.5069,28.9777,28.702,28.72023514
B15,2022-04-08,28.4968,28.9582,28.7447,28.73667903
B16,2022-04-08,28.5829,29.0447,28.76555,28.78453931
B17,2022-04-08,28.4909,29.0581,28.7382,28.75602667
B18,2022-04-08,28.6481,29.0674,28.76395,28.80100111
B19,2022-04-08,28.6282,29.2852,28.748,28.86051514
B20,2022-04-08,28.6515,29.0808,28.73565,28.79930139
B21,2022-04-08,28.595,29.0621,28.7238,28.77527653
B22,2022-04-08,28.6483,29.0359,28.72825,28.77740375
B24,2022-04-08,28.6098,29.0406,28.7426,28.77263847
B25,2022-04-08,28.6451,29.0637,28.77305,28.78354944
B26,2022-04-08,28.6141,29.1638,28.78155,28.7920725
B27,2022-04-08,28.6535,29.106,28.7647,28.81432556
B28,2022-04-08,28.6311,29.1123,28.7553,28.79762528
B29,2022-04-08,28.5954,29.0884,28.705,28.77273403
B30,2022-04-08,28.6323,29.0403,28.7291,28.74530861
B31,2022-04-08,28.6213,29.0109,28.7197,28.74595708
B32,2022-04-08,28.6423,29.1409,28.8226,28.83648222
B33,2022-04-08,28.5877,29.0899,28.81335,28.80185986
B35,2022-04-08,28.4402,29.3327,28.651,28.77043792
N01,2022-04-08,28.5883,29.1389,28.7451,28.80556389
N02,2022-04-08,28.6028,29.202,28.7572,28.81659097
N03,2022-04-08,28.6164,29.0545,28.77185,28.80797944
N04,2022-04-08,28.5334,29.2407,28.71095,28.80479486
N05,2022-04-08,28.4962,29.4904,28.6928,28.83652875
W01,2022-04-08,28.629,29.1516,28.7823,28.79143486
W02,2022-04-08,28.6227,29.1459,28.78385,28.79261958
W04,2022-04-08,28.6193,29.2218,28.7838,28.80783125
W05,2022-04-08,28.5929,29.2014,28.7699,28.79653097
B01,2022-04-09,28.5336,29.054,28.65975,28.72380264
B02,2022-04-09,28.4948,28.9865,28.66165,28.71881208
B03,2022-04-09,28.584,29.0553,28.72045,28.77246278
B04,2022-04-09,28.4955,28.9703,28.62835,28.69909069
B05,2022-04-09,28.5252,29.0877,28.66505,28.73325861
B06,2022-04-09,28.5371,28.9272,28.6752,28.69422903
B07,2022-04-09,28.4878,28.8888,28.6892,28.67047444
B08,2022-04-09,28.4894,29.1737,28.605,28.70691681
B09,2022-04-09,28.4824,29.0791,28.62035,28.66233792
B10,2022-04-09,28.424,29.0275,28.5253,28.60555278
B10.5,2022-04-09,28.4533,28.9295,28.52515,28.59860542
B11,2022-04-09,28.4128,28.8366,28.5943,28.59336167
B12,2022-04-09,28.2811,28.9644,28.57945,28.58950472
B13,2022-04-09,28.3467,29.0084,28.576,28.60110208
B14,2022-04-09,28.4517,28.8428,28.55415,28.59035653
B15,2022-04-09,28.4879,28.8069,28.53985,28.58698778
B16,2022-04-09,28.4813,28.8392,28.5392,28.59887236
B17,2022-04-09,28.5234,28.8931,28.59085,28.63318722
B18,2022-04-09,28.4676,28.8775,28.6035,28.63709986
B19,2022-04-09,28.471,28.9929,28.623,28.66386389
B20,2022-04-09,28.4959,28.959,28.65365,28.68159722
B21,2022-04-09,28.5001,28.9056,28.663,28.67599597
B22,2022-04-09,28.4817,29.0664,28.6286,28.69107958
B24,2022-04-09,28.5331,28.9712,28.62885,28.68256625
B25,2022-04-09,28.5428,29.0692,28.6475,28.70399861
B26,2022-04-09,28.5621,29.0007,28.64705,28.69047597
B27,2022-04-09,28.5536,28.9623,28.65845,28.71179542
B28,2022-04-09,28.5147,28.9524,28.65355,28.69421083
B29,2022-04-09,28.4894,29.113,28.6052,28.69315611
B30,2022-04-09,28.5532,29.0146,28.6312,28.68585194
B31,2022-04-09,28.5271,29.0144,28.6199,28.69463333
B32,2022-04-09,28.5393,29.1596,28.63855,28.74041139
B33,2022-04-09,28.4214,29.3399,28.57955,28.71674417
B35,2022-04-09,28.3803,29.4714,28.49825,28.72521403
N01,2022-04-09,28.4942,28.9849,28.6125,28.69146583
N02,2022-04-09,28.4979,29.0515,28.6294,28.70635014
N03,2022-04-09,28.5257,28.8991,28.65185,28.70437375
N04,2022-04-09,28.4433,29.0467,28.5709,28.67944861
N05,2022-04-09,28.3768,29.3292,28.5455,28.69674222
W01,2022-04-09,28.6044,28.9578,28.6713,28.69799208
W02,2022-04-09,28.5974,28.9729,28.66495,28.70087069
W04,2022-04-09,28.5243,29.1054,28.63115,28.70492306
W05,2022-04-09,28.4873,29.0348,28.61115,28.68210938
B01,2022-04-10,28.4523,28.9562,28.59555,28.63555417
B02,2022-04-10,28.4865,28.9136,28.608,28.64808375
B03,2022-04-10,28.5629,28.9583,28.6604,28.69016778
B04,2022-04-10,28.5036,28.853,28.5918,28.63226792
B05,2022-04-10,28.5208,28.9526,28.6115,28.65842819
B06,2022-04-10,28.5204,28.8238,28.59045,28.6215075
B07,2022-04-10,28.4629,28.7876,28.57275,28.59560653
B08,2022-04-10,28.4467,28.9919,28.56135,28.61447083
B09,2022-04-10,28.3483,28.8685,28.56415,28.587025
B10,2022-04-10,28.3869,28.9392,28.4828,28.54376722
B10.5,2022-04-10,28.4392,28.8778,28.5053,28.55461208
B11,2022-04-10,28.4575,28.8632,28.52355,28.55538792
B12,2022-04-10,28.4156,28.9941,28.50135,28.57299403
B13,2022-04-10,28.3868,28.9915,28.4914,28.54363528
B14,2022-04-10,28.4145,28.813,28.52615,28.5513725
B15,2022-04-10,28.4271,28.8158,28.48735,28.52988681
B16,2022-04-10,28.4231,28.8129,28.4906,28.53449639
B17,2022-04-10,28.4105,28.8971,28.5035,28.54954931
B18,2022-04-10,28.4068,28.8607,28.5325,28.57039806
B19,2022-04-10,28.339,28.9894,28.51635,28.56188403
B20,2022-04-10,28.3461,29.0009,28.52895,28.56654097
B21,2022-04-10,28.3841,28.956,28.5374,28.58304528
B22,2022-04-10,28.3492,29.0238,28.56555,28.60431056
B24,2022-04-10,28.4384,29.0479,28.54865,28.61028181
B25,2022-04-10,28.4727,29.1093,28.5698,28.65142681
B26,2022-04-10,28.4988,28.9642,28.58345,28.64491688
B27,2022-04-10,28.5041,28.9503,28.5752,28.64376181
B28,2022-04-10,28.4179,28.9465,28.56175,28.60864569
B29,2022-04-10,28.3642,29.1956,28.5212,28.61494361
B30,2022-04-10,28.4766,29.0429,28.57465,28.64423319
B31,2022-04-10,28.4882,29.0408,28.58425,28.65323069
B32,2022-04-10,28.384,29.1516,28.5974,28.63008361
B33,2022-04-10,28.4101,29.2867,28.52555,28.66322806
B35,2022-04-10,28.273,29.3894,28.4081,28.59572264
N01,2022-04-10,28.4536,28.8711,28.56565,28.61090486
N02,2022-04-10,28.4628,28.9259,28.58375,28.62480542
N03,2022-04-10,28.4916,28.8399,28.61305,28.63099361
N04,2022-04-10,28.4213,28.9212,28.53045,28.5926475
N05,2022-04-10,28.3812,29.1262,28.50635,28.59652972
W01,2022-04-10,28.5263,28.9758,28.61655,28.66347583
W02,2022-04-10,28.5126,29.0079,28.6062,28.66602278
W04,2022-04-10,28.4723,29.0931,28.56315,28.65071208
W05,2022-04-10,28.4373,29.1098,28.53845,28.62100028
B01,2022-04-11,28.4161,29.0045,28.58255,28.65216625
B02,2022-04-11,28.4361,29.0069,28.56505,28.65050125
B03,2022-04-11,28.4795,28.9418,28.58205,28.66412653
B04,2022-04-11,28.483,28.9504,28.5571,28.63438778
B05,2022-04-11,28.4891,28.9564,28.6222,28.65997
B06,2022-04-11,28.4597,28.8558,28.60655,28.62775361
B07,2022-04-11,28.3993,28.8399,28.59965,28.60917778
B08,2022-04-11,28.3806,29.0249,28.5667,28.64450319
B09,2022-04-11,28.3042,29.1691,28.54835,28.61334292
B10,2022-04-11,28.2874,29.1453,28.46085,28.59669542
B10.5,2022-04-11,28.3553,29.0939,28.5283,28.62866708
B11,2022-04-11,28.3937,28.9678,28.573,28.62570986
B12,2022-04-11,28.3813,29.09,28.62755,28.66375042
B13,2022-04-11,28.3736,29.1247,28.569,28.64069639
B14,2022-04-11,28.3583,28.9575,28.4978,28.58998847
B15,2022-04-11,28.3432,28.7922,28.5032,28.53626944
B16,2022-04-11,28.348,28.8979,28.49265,28.56131847
B17,2022-04-11,28.339,28.9569,28.59935,28.59731194
B18,2022-04-11,28.3195,28.9685,28.5397,28.59552222
B19,2022-04-11,28.3161,29.1513,28.53845,28.65369292
B20,2022-04-11,28.3698,29.1302,28.5897,28.658495
B21,2022-04-11,28.3911,29.0477,28.57905,28.64267597
B22,2022-04-11,28.3753,29.1431,28.6039,28.67481931
B24,2022-04-11,28.3942,29.1976,28.741,28.72214222
B25,2022-04-11,28.4458,29.2089,28.6736,28.74330292
B26,2022-04-11,28.4485,29.2769,28.68195,28.75577139
B27,2022-04-11,28.5074,29.2623,28.6607,28.74535931
B28,2022-04-11,28.4546,29.107,28.64645,28.70514889
B29,2022-04-11,28.3207,29.273,28.64875,28.69801458
B30,2022-04-11,28.436,29.1913,28.6591,28.68386375
B31,2022-04-11,28.4718,28.9771,28.6234,28.66530056
B32,2022-04-11,28.3849,29.013,28.637,28.63801111
B33,2022-04-11,28.4818,29.4796,28.61935,28.77360875
B35,2022-04-11,28.2749,29.6276,28.49185,28.73829931
N01,2022-04-11,28.437,28.9974,28.50895,28.61323444
N02,2022-04-11,28.4535,29.0196,28.52785,28.62487417
N03,2022-04-11,28.4829,28.8835,28.55675,28.61925028
N04,2022-04-11,28.3671,29.0611,28.45205,28.60698083
N05,2022-04-11,28.3302,29.3647,28.41455,28.63198167
W01,2022-04-11,28.4861,29.2407,28.69455,28.75142278
W02,2022-04-11,28.4957,29.2792,28.6894,28.7612425
W04,2022-04-11,28.421,29.4471,28.67385,28.7799
W05,2022-04-11,28.3582,29.4046,28.6573,28.75483132
B01,2022-04-12,28.421,29.0453,28.6002,28.6625425
B02,2022-04-12,28.4118,29.0259,28.60385,28.65800528
B03,2022-04-12,28.4629,29.0241,28.6228,28.68139
B04,2022-04-12,28.4509,29.026,28.62445,28.66809611
B05,2022-04-12,28.4382,29.0612,28.66645,28.69609264
B06,2022-04-12,28.483,28.9594,28.64325,28.67467181
B07,2022-04-12,28.4292,28.9566,28.5842,28.65045875
B08,2022-04-12,28.3733,29.1627,28.5732,28.68909806
B09,2022-04-12,28.3309,29.0245,28.5529,28.59929111
B10,2022-04-12,28.3207,29.1484,28.60735,28.65889778
B10.5,2022-04-12,28.4056,29.1603,28.6347,28.69204625
B11,2022-04-12,28.4639,29.0544,28.6682,28.69540028
B12,2022-04-12,28.4206,29.1591,28.69805,28.73130639
B13,2022-04-12,28.4052,29.1785,28.6833,28.70308403
B14,2022-04-12,28.3769,28.9902,28.61035,28.62838319
B15,2022-04-12,28.3597,28.9505,28.5721,28.6225175
B16,2022-04-12,28.389,29.0625,28.65175,28.68833583
B17,2022-04-12,28.4727,29.1117,28.69855,28.72969667
B18,2022-04-12,28.474,29.042,28.71775,28.72841597
B19,2022-04-12,28.4318,29.1219,28.6578,28.71649958
B20,2022-04-12,28.4394,28.9446,28.6244,28.65680403
B21,2022-04-12,28.4361,28.8833,28.6014,28.64302611
B22,2022-04-12,28.421,28.96,28.58495,28.64233083
B24,2022-04-12,28.4401,29.0119,28.60125,28.64862361
B25,2022-04-12,28.4581,28.982,28.60825,28.63821875
B26,2022-04-12,28.4861,28.9241,28.62085,28.63933542
B27,2022-04-12,28.4869,28.839,28.6131,28.63170014
B28,2022-04-12,28.4332,28.9034,28.6445,28.64735111
B29,2022-04-12,28.3912,29.0464,28.6235,28.66873694
B30,2022-04-12,28.4527,28.9269,28.66945,28.65929097
B31,2022-04-12,28.4483,28.9127,28.63725,28.65464889
B32,2022-04-12,28.4441,28.9002,28.5692,28.60627944
B33,2022-04-12,28.4487,28.9993,28.5599,28.62763833
B35,2022-04-12,28.3056,29.3395,28.4965,28.66435792
N01,2022-04-12,28.4205,29.0791,28.6255,28.66896806
N02,2022-04-12,28.4398,29.1407,28.6389,28.67931681
N03,2022-04-12,28.4855,28.9625,28.6524,28.66636917
N04,2022-04-12,28.346,29.1879,28.59575,28.66612403
N05,2022-04-12,28.2914,29.4904,28.5736,28.69169056
W01,2022-04-12,28.5156,28.8396,28.6302,28.64048319
W02,2022-04-12,28.5048,28.9676,28.6261,28.64375403
W04,2022-04-12,28.4609,29.012,28.62005,28.651865
W05,2022-04-12,28.4285,28.9667,28.6088,28.63648167
B01,2022-04-13,28.4072,28.8177,28.5153,28.53617986
B02,2022-04-13,28.4197,28.8552,28.52745,28.553985
B03,2022-04-13,28.5039,28.8751,28.6067,28.62809486
B04,2022-04-13,28.403,28.7829,28.53985,28.55233083
B05,2022-04-13,28.3751,28.7694,28.52325,28.53455042
B06,2022-04-13,28.4195,28.6479,28.5274,28.52520028
B07,2022-04-13,28.3599,28.6722,28.4651,28.48205514
B08,2022-04-13,28.3656,28.8425,28.44605,28.49535167
B09,2022-04-13,28.3052,28.7376,28.4554,28.47378333
B10,2022-04-13,28.4278,28.8596,28.50785,28.53670722
B10.5,2022-04-13,28.4357,28.9245,28.53265,28.55230486
B11,2022-04-13,28.4643,28.775,28.53295,28.54608
B12,2022-04-13,28.421,28.9564,28.5456,28.55983556
B13,2022-04-13,28.427,28.9133,28.5316,28.54519472
B14,2022-04-13,28.4463,28.74,28.54815,28.54606931
B15,2022-04-13,28.3584,28.6985,28.52745,28.51601764
B16,2022-04-13,28.3694,28.7434,28.529,28.52553292
B17,2022-04-13,28.2855,28.705,28.5162,28.49776764
B18,2022-04-13,28.4037,28.6996,28.5569,28.53722292
B19,2022-04-13,28.3614,28.8011,28.50405,28.50974292
B20,2022-04-13,28.426,28.7274,28.5329,28.52940278
B21,2022-04-13,28.421,28.7228,28.5144,28.51849403
B22,2022-04-13,28.3797,28.7932,28.51045,28.51560639
B24,2022-04-13,28.443,28.7551,28.5356,28.53146583
B25,2022-04-13,28.4647,28.7524,28.54315,28.54098958
B26,2022-04-13,28.4498,28.6886,28.53775,28.53593417
B27,2022-04-13,28.4858,28.6309,28.5556,28.55021444
B28,2022-04-13,28.4495,28.6221,28.5361,28.53235764
B29,2022-04-13,28.422,28.6648,28.5165,28.51968153
B30,2022-04-13,28.4658,28.645,28.53695,28.53856292
B31,2022-04-13,28.4765,28.6689,28.54505,28.54511083
B32,2022-04-13,28.4614,28.735,28.52595,28.53616903
B33,2022-04-13,28.3762,28.9251,28.50875,28.53387736
B35,2022-04-13,28.3404,29.025,28.44695,28.51492944
N01,2022-04-13,28.3598,28.7832,28.50905,28.52159458
N02,2022-04-13,28.3459,28.7977,28.53045,28.53671569
N03,2022-04-13,28.3729,28.7064,28.55875,28.55144889
N04,2022-04-13,28.3097,28.795,28.4592,28.48873806
N05,2022-04-13,28.2822,29.0021,28.4342,28.48014153
W01,2022-04-13,28.4837,28.6875,28.5509,28.54912903
W02,2022-04-13,28.4741,28.6982,28.5458,28.54508875
W04,2022-04-13,28.4318,28.7456,28.53555,28.53508597
W05,2022-04-13,28.3987,28.6881,28.5243,28.51821347
B01,2022-04-14,28.2754,28.8959,28.4441,28.52515264
B02,2022-04-14,28.3233,28.9076,28.46055,28.53187042
B03,2022-04-14,28.445,28.8443,28.51415,28.58116875
B04,2022-04-14,28.3579,28.9371,28.4693,28.55162778
B05,2022-04-14,28.272,28.8939,28.4968,28.53148875
B06,2022-04-14,28.3323,28.883,28.46075,28.54661722
B07,2022-04-14,28.1887,28.8559,28.4947,28.54665319
B08,2022-04-14,28.3091,29.1277,28.43135,28.58487569
B09,2022-04-14,28.2524,29.0387,28.52745,28.56806917
B10,2022-04-14,28.4018,28.9696,28.52905,28.60664667
B10.5,2022-04-14,28.4426,28.9777,28.5389,28.62982847
B11,2022-04-14,28.4743,28.8878,28.5639,28.62470833
B12,2022-04-14,28.3259,29.0491,28.5262,28.61309083
B13,2022-04-14,28.3121,29.04,28.4934,28.58212319
B14,2022-04-14,28.3371,28.8279,28.4786,28.53344278
B15,2022-04-14,28.3061,28.7568,28.4126,28.48886417
B16,2022-04-14,28.3029,28.7957,28.4124,28.50715653
B17,2022-04-14,28.2743,28.8669,28.48645,28.52276917
B18,2022-04-14,28.3752,28.7898,28.47005,28.53045722
B19,2022-04-14,28.3045,28.8222,28.4033,28.49974694
B20,2022-04-14,28.3531,28.7615,28.4434,28.50144986
B21,2022-04-14,28.3487,28.7588,28.43985,28.49584708
B22,2022-04-14,28.3147,28.7882,28.4254,28.49672458
B24,2022-04-14,28.3656,28.8598,28.4551,28.52509778
B25,2022-04-14,28.3734,28.8432,28.459,28.52435167
B26,2022-04-14,28.352,28.8117,28.45375,28.51311
B27,2022-04-14,28.3943,28.7462,28.48675,28.52973736
B28,2022-04-14,28.3577,28.7604,28.46865,28.51924986
B29,2022-04-14,28.2936,28.9987,28.4077,28.52119472
B30,2022-04-14,28.3592,28.8009,28.4535,28.50926014
B31,2022-04-14,28.3514,28.7995,28.4564,28.52041167
B32,2022-04-14,28.3961,28.8833,28.4933,28.57649167
B33,2022-04-14,28.3278,28.9879,28.43285,28.55348292
B35,2022-04-14,28.2217,29.2189,28.3679,28.56289917
N01,2022-04-14,28.3024,28.9776,28.43475,28.52625569
N02,2022-04-14,28.3428,29.0049,28.4631,28.53753958
N03,2022-04-14,28.3697,28.8651,28.5072,28.53415597
N04,2022-04-14,28.2278,29.0701,28.3754,28.51219667
N05,2022-04-14,28.1869,29.3094,28.3262,28.52297722
W01,2022-04-14,28.4221,28.7759,28.47845,28.52429792
W02,2022-04-14,28.4013,28.8285,28.4689,28.52362417
W04,2022-04-14,28.2962,28.8766,28.4394,28.52353278
W05,2022-04-14,28.2511,28.8591,28.421,28.50186917
B01,2022-04-15,28.3702,28.9111,28.5256,28.57579903
B02,2022-04-15,28.3907,28.85,28.50385,28.56353986
B03,2022-04-15,28.4335,28.8538,28.56155,28.59311083
B04,2022-04-15,28.3551,28.8192,28.4835,28.52863722
B05,2022-04-15,28.381,28.8364,28.5359,28.56733861
B06,2022-04-15,28.4212,28.7871,28.4956,28.56313306
B07,2022-04-15,28.3633,28.8081,28.6074,28.60253361
B08,2022-04-15,28.3314,29.0187,28.5154,28.60903375
B09,2022-04-15,28.2234,29.0635,28.51465,28.56815931
B10,2022-04-15,28.353,28.8918,28.491,28.56256486
B10.5,2022-04-15,28.4227,28.9281,28.5203,28.59099556
B11,2022-04-15,28.4386,28.8947,28.5109,28.58270972
B12,2022-04-15,28.3085,29.0657,28.5017,28.58929097
B13,2022-04-15,28.305,28.9638,28.4959,28.56961208
B14,2022-04-15,28.3703,28.8767,28.4735,28.53818694
B15,2022-04-15,28.3194,28.7617,28.4393,28.48734889
B16,2022-04-15,28.3569,28.8461,28.4767,28.52794042
B17,2022-04-15,28.3196,29.0115,28.5043,28.56449208
B18,2022-04-15,28.3631,28.8837,28.47815,28.5518
B19,2022-04-15,28.2928,29.0081,28.4839,28.57786389
B20,2022-04-15,28.2923,28.8996,28.5252,28.55586972
B21,2022-04-15,28.3359,28.8698,28.61,28.58740208
B22,2022-04-15,28.3005,28.9672,28.71495,28.64177889
B24,2022-04-15,28.3162,29.3265,28.91385,28.79821708
B25,2022-04-15,28.3181,29.4498,28.82115,28.75630056
B26,2022-04-15,28.3465,29.3097,28.76415,28.74471215
B27,2022-04-15,28.3311,29.2162,28.76365,28.73809375
B28,2022-04-15,28.355,29.1696,28.83415,28.73288
B29,2022-04-15,28.2566,29.4572,28.8495,28.78068667
B30,2022-04-15,28.3692,29.4707,28.7821,28.78078986
B31,2022-04-15,28.3424,29.4713,28.7678,28.78146722
B32,2022-04-15,28.2604,28.9852,28.58545,28.59861194
B33,2022-04-15,28.2708,29.0094,28.56055,28.59700917
B35,2022-04-15,28.1291,29.7141,28.40465,28.68404958
N01,2022-04-15,28.3144,28.8923,28.46525,28.53357958
N02,2022-04-15,28.3308,28.9157,28.47565,28.54184278
N03,2022-04-15,28.3519,28.7689,28.48875,28.52702764
N04,2022-04-15,28.2518,28.9546,28.44055,28.52788847
N05,2022-04-15,28.2058,29.1987,28.42185,28.55353028
W01,2022-04-15,28.3893,29.2382,28.7177,28.73887042
W02,2022-04-15,28.3786,29.3014,28.761,28.75018639
W04,2022-04-15,28.3172,29.4829,28.8238,28.77513542
W05,2022-04-15,28.2703,29.4316,28.7839,28.75261326
B01,2022-04-16,28.4077,28.9417,28.56905,28.60900917
B02,2022-04-16,28.402,28.9157,28.5658,28.59159319
B03,2022-04-16,28.4557,28.9641,28.56435,28.61507625
B04,2022-04-16,28.4023,28.901,28.53725,28.592555
B05,2022-04-16,28.4146,29.0104,28.51065,28.60115
B06,2022-04-16,28.4265,28.9483,28.56165,28.60931042
B07,2022-04-16,28.3705,28.9382,28.60825,28.63014736
B08,2022-04-16,28.4132,29.0994,28.54785,28.66009806
B09,2022-04-16,28.3036,29.0177,28.50595,28.60330931
B10,2022-04-16,28.2573,29.0096,28.46885,28.54124319
B10.5,2022-04-16,28.3439,29.0095,28.49605,28.57265333
B11,2022-04-16,28.4292,29.0258,28.56395,28.62199444
B12,2022-04-16,28.3508,29.108,28.51145,28.61868667
B13,2022-04-16,28.3814,29.0058,28.5345,28.60105597
B14,2022-04-16,28.3742,28.9534,28.6904,28.63564528
B15,2022-04-16,28.3755,29.2554,28.63795,28.66173611
B16,2022-04-16,28.3814,29.0375,28.6791,28.67902847
B17,2022-04-16,28.4194,29.1677,28.66035,28.68279986
B18,2022-04-16,28.3923,29.0555,28.64035,28.65856153
B19,2022-04-16,28.4493,29.208,28.59305,28.72469903
B20,2022-04-16,28.5077,29.2364,28.7134,28.7669225
B21,2022-04-16,28.5423,29.0729,28.7335,28.75404361
B22,2022-04-16,28.4245,29.0679,28.73045,28.74681069
B24,2022-04-16,28.4573,29.2682,28.8105,28.81017306
B25,2022-04-16,28.4203,29.2341,28.6896,28.76733264
B26,2022-04-16,28.4109,29.4756,28.69345,28.78787868
B27,2022-04-16,28.4585,29.5477,28.75955,28.79021264
B28,2022-04-16,28.4118,29.5105,28.69755,28.76113042
B29,2022-04-16,28.3805,29.4964,28.6819,28.77742917
B30,2022-04-16,28.4597,29.4208,28.69075,28.78071639
B31,2022-04-16,28.4339,29.3688,28.5944,28.70767514
B32,2022-04-16,28.3679,29.2234,28.5818,28.669955
B33,2022-04-16,28.2245,28.9706,28.40075,28.47808528
B35,2022-04-16,28.1247,29.2262,28.36845,28.49979889
N01,2022-04-16,28.3769,28.9464,28.5716,28.59668972
N02,2022-04-16,28.4048,29.027,28.571,28.60664903
N03,2022-04-16,28.4138,28.8446,28.5707,28.58670778
N04,2022-04-16,28.3621,28.9917,28.54245,28.60441778
